,word,rank,layer
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,1
50,по сравнению с,51,2
50,по сравнению с,51,2
50,по сравнению с,51,2
50,по сравнению с,51,2
50,по сравнению с,51,3
50,по сравнению с,51,3
50,по сравнению с,51,3
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,4
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,5
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,6
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,7
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,8
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,9
50,по сравнению с,51,10
50,по сравнению с,51,10
50,по сравнению с,51,10
50,по сравнению с,51,10
50,по сравнению с,51,10
50,по сравнению с,51,10
50,по сравнению с,51,10
50,по сравнению с,51,11
50,по сравнению с,51,11
50,по сравнению с,51,11
50,по сравнению с,51,11
50,по сравнению с,51,11
50,по сравнению с,51,11
54,не только в,55,0
54,не только в,55,0
54,не только в,55,0
54,не только в,55,0
54,не только в,55,0
54,не только в,55,0
54,не только в,55,0
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,1
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,4
54,не только в,55,5
54,не только в,55,5
54,не только в,55,5
54,не только в,55,5
54,не только в,55,5
54,не только в,55,5
54,не только в,55,5
54,не только в,55,5
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,6
54,не только в,55,7
54,не только в,55,7
54,не только в,55,7
54,не только в,55,7
54,не только в,55,8
54,не только в,55,8
54,не только в,55,9
54,не только в,55,9
54,не только в,55,9
54,не только в,55,9
54,не только в,55,9
54,не только в,55,9
54,не только в,55,10
54,не только в,55,10
54,не только в,55,10
54,не только в,55,10
54,не только в,55,10
54,не только в,55,10
54,не только в,55,10
54,не только в,55,10
54,не только в,55,11
54,не только в,55,11
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,0
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,1
62,до тех пор,63,2
62,до тех пор,63,2
62,до тех пор,63,3
62,до тех пор,63,3
62,до тех пор,63,3
62,до тех пор,63,3
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,4
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,5
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,6
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,7
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,8
62,до тех пор,63,9
62,до тех пор,63,9
62,до тех пор,63,9
62,до тех пор,63,9
62,до тех пор,63,9
62,до тех пор,63,9
62,до тех пор,63,9
62,до тех пор,63,10
62,до тех пор,63,10
62,до тех пор,63,10
62,до тех пор,63,10
62,до тех пор,63,11
62,до тех пор,63,11
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,0
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,1
70,в том же,71,2
70,в том же,71,2
70,в том же,71,2
70,в том же,71,2
70,в том же,71,3
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,4
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,5
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,6
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,7
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,8
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,9
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,10
70,в том же,71,11
70,в том же,71,11
70,в том же,71,11
70,в том же,71,11
70,в том же,71,11
70,в том же,71,11
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,0
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,1
74,что у него,75,2
74,что у него,75,2
74,что у него,75,2
74,что у него,75,2
74,что у него,75,2
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,4
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
74,что у него,75,5
